category,x_pixel,y_pixel,distance_from_center_um,fus_intensity,fus_normalized,protein_intensity,protein_normalized,rgb_red,rgb_green,rgb_blue,n_blobs,box_size_px,box_size_um,fus_min,fus_max,protein_min,protein_max,ref_pixel_size_um,fus_colormap_type,fus_colorbar_hex,fus_colorbar_label,protein_colormap_type,protein_colorbar_hex,protein_colorbar_label
client_denovo,5,25,1.1772000679578638,236.64285714285714,0.017975171663303875,652.8571428571429,0.19739037032269366,0.19739038,0.008458904,0.016706336,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,6,25,1.1126207799605394,261.7142857142857,0.02740609710544125,690.1428571428571,0.28471066681347235,0.28471068,0.012896987,0.02547155,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,7,25,1.048093507278811,342.0,0.057606534472567035,691.5,0.2878889260622282,0.2878889,0.027108958,0.053540193,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,8,25,0.9836284867774008,453.42857142857144,0.09952173187421491,719.2857142857143,0.35296083605381195,0.35296082,0.046833757,0.09249667,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,9,25,0.9192388155425114,653.0,0.17459293890053199,751.3571428571429,0.42806952723135877,0.42806953,0.08216138,0.16226873,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,10,25,0.8549415184677835,886.2857142857143,0.2623461733013511,770.9285714285714,0.47390435666454084,0.47390437,0.12345702,0.24382763,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,11,25,0.7907591289387682,1109.357142857143,0.34625720050194125,819.3571428571429,0.5873201127114525,0.5873201,0.16294457,0.32181552,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,12,25,0.7267220926874314,1338.642857142857,0.43250576365518695,837.4285714285714,0.6296420615825736,0.62964207,0.20353213,0.40197596,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,13,25,0.6628725367670617,1599.2857142857142,0.5305497536789154,898.5714285714286,0.7728336828135456,0.7728337,0.24967048,0.49309918,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,14,25,0.5992703897240375,1773.4285714285713,0.596055678546419,916.2142857142857,0.8141519106842277,0.8141519,0.28049678,0.5539812,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,15,25,0.5360037313302957,2044.142857142857,0.697888105532773,885.9285714285714,0.7432251997558758,0.7432252,0.32841793,0.64862543,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,16,25,0.4732071428032335,2208.0,0.7595249610403567,955.2142857142857,0.9054868052978108,0.9054868,0.3574235,0.70591146,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,17,25,0.41109609582188916,2422.785714285714,0.8403191741479258,911.0714285714286,0.8021076874973863,0.8021077,0.3954443,0.7810025,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,18,25,0.3500357124637426,2461.785714285714,0.8549894949604359,945.2142857142857,0.8820676015507382,0.8820676,0.402348,0.7946373,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,19,25,0.29068883707497256,2566.0,0.894190982857757,945.1428571428571,0.8819003623638236,0.88190037,0.42079577,0.8310716,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,20,25,0.2343608329051592,2535.1428571428573,0.8825836829415539,940.5,0.871027099364336,0.8710271,0.4153335,0.82028365,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,21,25,0.1838477631085023,2516.4285714285716,0.8755440522101201,903.7142857142857,0.7848779060003869,0.7848779,0.41202074,0.81374097,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,22,25,0.14534441853748628,2512.6428571428573,0.8741200363189519,943.0714285714286,0.8770491394880187,0.87704915,0.4113506,0.81241745,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,23,25,0.12999999999999995,2590.0714285714284,0.903245780666445,922.3571428571429,0.8285379113063002,0.82853794,0.42505684,0.83948725,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,24,25,0.14534441853748628,2731.5714285714284,0.9564727138708085,927.9285714285714,0.8415858554935807,0.8415859,0.4501048,0.88895696,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,25,25,0.1838477631085023,2760.0,0.9671664248481917,933.0714285714286,0.853629935740946,0.85362995,0.45513713,0.89889586,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,26,25,0.2343608329051592,2753.9285714285716,0.9648825443375854,908.1428571428571,0.795249308499655,0.7952493,0.45406237,0.89677316,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,27,25,0.29068883707497256,2659.5714285714284,0.9293890446784823,915.0,0.8113081298093008,0.81130815,0.43735954,0.8637851,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,28,25,0.3500357124637426,2460.5,0.8545058842495566,927.6428571428571,0.8409167558064466,0.84091675,0.4021204,0.79418784,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,29,25,0.41109609582188916,2382.3571428571427,0.8251115183051548,938.0,0.8651722984275678,0.8651723,0.38828778,0.76686835,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,30,25,0.4732071428032335,2357.5,0.8157611908216454,923.1428571428571,0.830378114120264,0.8303781,0.38388762,0.75817806,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,31,25,0.5360037313302957,2296.4285714285716,0.7927883963446787,936.5714285714286,0.8618266570524215,0.86182666,0.3730769,0.73682684,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,32,25,0.5992703897240375,2198.714285714286,0.7560320537525524,891.2857142857143,0.7557711405034606,0.75577116,0.3557798,0.7026651,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,33,25,0.6628725367670617,1926.857142857143,0.6537696944564794,881.7857142857143,0.7335228969437416,0.7335229,0.30765632,0.60762125,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,34,25,0.7267220926874314,1581.2142857142858,0.5237519283029213,846.0714285714286,0.6498828631414144,0.64988285,0.2464715,0.4867812,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,35,25,0.7907591289387682,1219.357142857143,0.38763502843466197,809.5714285714286,0.5644027694645994,0.56440276,0.18241648,0.36027256,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,36,25,0.8549415184677835,900.8571428571429,0.2678273855067188,815.8571428571429,0.579123391399977,0.5791234,0.12603642,0.24892192,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,37,25,0.9192388155425114,627.8571428571429,0.16513513981914832,749.4285714285714,0.42355306860833475,0.42355308,0.07771065,0.15347855,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,38,25,0.9836284867774008,473.64285714285717,0.10712558275471125,695.5,0.29725660756105726,0.29725662,0.05041204,0.09956378,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,39,25,1.048093507278811,350.42857142857144,0.0607770384463037,660.2142857142857,0.21462029475916908,0.21462029,0.02860096,0.056486893,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,40,25,1.1126207799605394,265.35714285714283,0.028776400156783174,651.9285714285714,0.19521583207437693,0.19521584,0.013541835,0.026745126,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,41,25,1.1772000679578638,250.57142857142858,0.02321457277345429,651.0714285714286,0.1932083900734987,0.1932084,0.010924505,0.021575898,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,42,25,1.2418232563452813,231.28571428571428,0.015960021805382727,622.5714285714286,0.1264636593943418,0.12646367,0.0075105983,0.014833432,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,43,25,1.3064838307457152,211.21428571428572,0.008409906723823569,631.6428571428571,0.14770832489309765,0.14770833,0.003957603,0.007816266,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,44,25,1.3711765021323836,210.21428571428572,0.008033744651707924,594.9285714285714,0.0617263707160631,0.06172637,0.0037805857,0.0074666566,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,45,25,1.4358969322343433,207.07142857142858,0.006851522636423822,612.8571428571429,0.10371355533440327,0.10371356,0.003224246,0.006367886,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,46,25,1.5006415294799749,210.78571428571428,0.008248699327012046,586.8571428571429,0.04282362559201451,0.042823624,0.0038817408,0.0076664384,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,0,26,1.5076637556166157,199.14285714285714,0.0038690939589672655,654.4285714285714,0.20107063301114508,0.20107064,0.0018207501,0.0035959815,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,1,26,1.443234215226343,206.35714285714286,0.006582837901960239,673.2857142857143,0.24523249881727796,0.2452325,0.0030978061,0.006118167,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,2,26,1.3788582233137672,208.07142857142858,0.007227684708539465,676.7857142857143,0.2534292201287534,0.25342923,0.0034012634,0.006717495,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,3,26,1.314543647050184,212.92857142857142,0.009054759270180505,677.2857142857143,0.25460018031610704,0.25460017,0.0042610634,0.008415599,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,4,26,1.2502999640086367,233.78571428571428,0.016900426985671832,654.9285714285714,0.2022415931984987,0.2022416,0.007953142,0.015707456,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,5,26,1.1861386934081524,234.21428571428572,0.017061634382483357,687.5,0.27852124456339916,0.27852124,0.008029005,0.015857283,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,6,26,1.122073972606084,270.7142857142857,0.030791555754482034,667.3571428571429,0.23134821575594894,0.23134822,0.014490144,0.028618034,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,7,26,1.0581233387464806,334.42857142857144,0.05475844529245341,689.0,0.28203412512546006,0.28203413,0.02576868,0.050893143,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,8,26,0.9943088051505927,441.7142857142857,0.09511527008625698,716.3571428571429,0.3461023141166047,0.34610233,0.044760127,0.08840125,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,9,26,0.9306583691129626,643.9285714285714,0.17118061809180032,756.5714285714286,0.44028098960511464,0.440281,0.08055559,0.15909728,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,10,26,0.8672081641682113,859.5,0.25227040679241225,804.5,0.5525259284041486,0.55252594,0.11871549,0.23446308,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,11,26,0.8040055969954435,1057.2142857142858,0.3266430025143244,796.0,0.5326196052191369,0.5326196,0.15371436,0.30358586,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,12,26,0.7411140263144393,1277.2142857142858,0.4093986583797658,864.3571428571429,0.6927065295732792,0.6927065,0.19265819,0.38049993,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,13,26,0.6786199230791855,1486.7857142857142,0.4882315205659056,866.8571428571429,0.6985613305100473,0.6985613,0.22975601,0.4537681,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,14,26,0.6166441437328337,1758.142857142857,0.5903057529076992,885.3571428571429,0.7418868574421316,0.74188685,0.27779093,0.5486371,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,15,26,0.5553602434456393,1978.2142857142858,0.6730882709328315,888.5,0.7492472398795584,0.74924725,0.31674743,0.62557614,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,16,26,0.49502525188115387,2182.0,0.74974474716535,913.0,0.8066242890598863,0.8066243,0.35282105,0.6968216,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,17,26,0.4360332556124588,2311.3571428571427,0.7984040111849442,904.8571428571429,0.7875543047489232,0.7875543,0.37571955,0.74204606,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,18,26,0.3790118731649444,2334.0714285714284,0.8069482902048404,937.9285714285714,0.8650050592406533,0.8650051,0.37974036,0.74998724,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,19,26,0.32499999999999984,2486.714285714286,0.8643667305218578,930.5,0.8476078956172634,0.8476079,0.4067608,0.8033526,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,20,26,0.2757716446627534,2478.1428571428573,0.8611424448309623,916.1428571428571,0.8139846714973131,0.8139847,0.40524352,0.8003559,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,21,26,0.2343608329051592,2515.8571428571427,0.8753291549325931,928.1428571428571,0.8420877159938002,0.84208775,0.4119196,0.81354123,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,22,26,0.20554804791094458,2398.5,0.8311838357783868,930.7142857142857,0.8481097561174828,0.8481098,0.39114535,0.772512,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,23,26,0.19499999999999992,2619.0,0.9141275726798861,937.3571428571429,0.8636667169269091,0.8636667,0.4301777,0.8496009,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,24,26,0.20554804791094458,2728.9285714285716,0.9554784925346943,933.0714285714286,0.853629935740946,0.85362995,0.44963694,0.888033,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,25,26,0.2343608329051592,2713.3571428571427,0.9496211641754326,923.5714285714286,0.831381692181227,0.8313817,0.44688055,0.8825891,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,26,26,0.2757716446627534,2664.9285714285716,0.9314041199192931,949.8571428571429,0.8929407216107499,0.8929407,0.43830782,0.8656579,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,27,26,0.32499999999999984,2623.785714285714,0.91592775064317,930.0,0.8464369354299097,0.8464369,0.43102482,0.851274,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,28,26,0.3790118731649444,2504.0,0.8708689343865872,916.6428571428571,0.8151556316846668,0.8151556,0.40982068,0.80939585,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,29,26,0.4360332556124588,2488.8571428571427,0.8651727789854707,921.2857142857143,0.8260287517446785,0.82602876,0.40714014,0.80410177,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,30,26,0.49502525188115387,2410.6428571428573,0.8357515049631563,904.7142857142857,0.7872198263750941,0.7872198,0.3932948,0.7767573,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,31,26,0.5553602434456393,2320.285714285714,0.8017625617560724,899.4285714285714,0.7748411248144238,0.7748411,0.37730002,0.74516755,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,32,26,0.6166441437328337,2134.0,0.7316889677037992,894.1428571428571,0.7624624232537534,0.76246244,0.34432423,0.68004036,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,33,26,0.6786199230791855,1880.7142857142858,0.6364124689015563,876.2142857142857,0.7204750956959373,0.7204751,0.29948822,0.59148926,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,34,26,0.7411140263144393,1499.857142857143,0.4931484896630998,814.2142857142857,0.5752760324640871,0.575276,0.23206988,0.45833802,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,35,26,0.8040055969954435,1114.7142857142858,0.3482723216609738,790.3571428571429,0.519404421844942,0.5194044,0.16389285,0.3236884,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,36,26,0.8672081641682113,777.7857142857143,0.22153258847680388,764.8571428571429,0.45968545228990676,0.45968544,0.10425063,0.20589499,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,37,26,0.9306583691129626,585.9285714285714,0.14936321790909302,738.7142857142857,0.398461044173689,0.39846104,0.070288576,0.13881993,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,38,26,0.9943088051505927,433.64285714285717,0.09207909987008554,705.5714285714286,0.32084305049504436,0.32084304,0.04333134,0.085579395,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,39,26,1.0581233387464806,330.7142857142857,0.05336128008142061,671.4285714285714,0.2408832793811685,0.24088328,0.025111191,0.0495946,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,40,26,1.122073972606084,256.7142857142857,0.025525286744863034,682.1428571428571,0.2659753038158143,0.2659753,0.0120119,0.023723502,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,41,26,1.1861386934081524,233.07142857142858,0.016631736511430538,647.9285714285714,0.18584815057554788,0.18584815,0.0078267,0.015457732,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,42,26,1.2502999640086367,228.28571428571428,0.014831535589035797,641.2142857142857,0.17012380763973114,0.1701238,0.006979546,0.013784603,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
client_denovo,43,26,1.314543647050184,219.42857142857142,0.011499812738932184,622.6428571428571,0.12663104152073232,0.12663104,0.0054116766,0.010688061,14,47,3.0,188.85714285714286,2847.285714285714,568.5714285714286,995.5714285714286,0.06499999999999997,black_to_blue,#0078ED,FUS Intensity,black_to_red,#A80000,Protein Intensity
